Chs,NumberChinese,MultiTest,NumberModel,两百点两,2
Chs,NumberChinese,MultiOneTest,NumberModel,一点两小时的会议,2,{"$id":"1","Text":"一","Start":0,"End":0,"TypeName":"number","Resolution":{"$id":"2","value":"1"}}
Chs,NumberChinese,MultiTest,NumberModel,一只,1
Chs,NumberChinese,MultiTest,NumberModel,十斤,1
Chs,NumberChinese,MultiTest,NumberModel,一切,0
Chs,NumberChinese,MultiTest,NumberModel,九年八吨,2
Chs,NumberChinese,BasicTest,NumberModel,肆佰陸拾,1,{"$id":"1","Text":"肆佰陸拾","Start":0,"End":3,"TypeName":"number","Resolution":{"$id":"2","value":"460"}}
Chs,NumberChinese,BasicTest,NumberModel,十 余 万,1,{"$id":"1","Text":"十 余 万","Start":0,"End":4,"TypeName":"number","Resolution":{"$id":"2","value":"100000"}}
Chs,NumberChinese,BasicTest,NumberModel,一百五十二,1,{"$id":"1","Text":"一百五十二","Start":0,"End":4,"TypeName":"number","Resolution":{"$id":"2","value":"152"}}
Chs,NumberChinese,BasicTest,NumberModel,壹佰伍拾,1,{"$id":"1","Text":"壹佰伍拾","Start":0,"End":3,"TypeName":"number","Resolution":{"$id":"2","value":"150"}}
Chs,NumberChinese,BasicTest,NumberModel,两千四百五,1,{"$id":"1","Text":"两千四百五","Start":0,"End":4,"TypeName":"number","Resolution":{"$id":"2","value":"2450"}}
Chs,NumberChinese,BasicTest,NumberModel,负三十二,1,{"$id":"1","Text":"负三十二","Start":0,"End":3,"TypeName":"number","Resolution":{"$id":"2","value":"-32"}}
Chs,NumberChinese,MultiTest,NumberModel,万,0
Chs,NumberChinese,MultiTest,NumberModel,万万,0
Chs,NumberChinese,BasicTest,NumberModel,二,1,{"$id":"1","Text":"二","Start":0,"End":0,"TypeName":"number","Resolution":{"$id":"2","value":"2"}}
Chs,NumberChinese,BasicTest,NumberModel,10万万,1,{"$id":"1","Text":"10万万","Start":0,"End":3,"TypeName":"number","Resolution":{"$id":"2","value":"1000000000"}}
Chs,NumberChinese,BasicTest,NumberModel,4.78万亿,1,{"$id":"1","Text":"4.78万亿","Start":0,"End":5,"TypeName":"number","Resolution":{"$id":"2","value":"4780000000000"}}
Chs,NumberChinese,BasicTest,NumberModel,7 万5 千4 百,1,{"$id":"1","Text":"7 万5 千4 百","Start":0,"End":8,"TypeName":"number","Resolution":{"$id":"2","value":"75400"}}
Chs,NumberChinese,BasicTest,NumberModel,40k,1,{"$id":"1","Text":"40k","Start":0,"End":2,"TypeName":"number","Resolution":{"$id":"2","value":"40000"}}
Chs,NumberChinese,BasicTest,NumberModel,二十 億,1,{"$id":"1","Text":"二十 億","Start":0,"End":3,"TypeName":"number","Resolution":{"$id":"2","value":"2000000000"}}
Chs,NumberChinese,BasicTest,NumberModel,４，５６５,1,{"$id":"1","Text":"４，５６５","Start":0,"End":4,"TypeName":"number","Resolution":{"$id":"2","value":"4565"}}
